3c53989e-25cd-47af-99e2-f012edf56a3f,ca605252-d8a3-420b-8b70-fe88baddacf1,RIGHT
409694cb-4de7-45a7-ac0f-70466eaf7237,153ceb15-f6b0-4a42-a2e5-581f6c736ae4,RIGHT
153ceb15-f6b0-4a42-a2e5-581f6c736ae4,409694cb-4de7-45a7-ac0f-70466eaf7237,RIGHT
13ab58be-c922-44fc-922d-12d506b99677,f14ba378-2b66-4c0a-b0c9-fdb4d5775655,RIGHT
f14ba378-2b66-4c0a-b0c9-fdb4d5775655,13ab58be-c922-44fc-922d-12d506b99677,RIGHT
fba41790-b5b8-4e4e-b94d-6e1b4b3375b9,1e13bfa9-c9bd-4540-a124-c0185377dc3a,LEFT
1e13bfa9-c9bd-4540-a124-c0185377dc3a,fba41790-b5b8-4e4e-b94d-6e1b4b3375b9,LEFT
daf3f8b1-b365-4b33-8b0d-814bd3248578,c8252639-1ebd-4bd0-aabe-86d611a5ae69,LEFT
c8252639-1ebd-4bd0-aabe-86d611a5ae69,daf3f8b1-b365-4b33-8b0d-814bd3248578,LEFT
4a9f2f63-aca9-42f0-971d-703aa135c006,174e9586-a040-4d9a-b2e7-7fc3260bc835,RIGHT
174e9586-a040-4d9a-b2e7-7fc3260bc835,4a9f2f63-aca9-42f0-971d-703aa135c006,RIGHT
3270e8cc-4780-42b6-9509-d0067154a801,e77c5ed8-39ba-4f96-86de-cf786f5e5020,LEFT
e77c5ed8-39ba-4f96-86de-cf786f5e5020,3270e8cc-4780-42b6-9509-d0067154a801,RIGHT
5ed3a358-5e88-4768-a5eb-93d7fd38c06a,f9505a66-d8d4-4f5f-a44a-d7bfc635e363,LEFT
f9505a66-d8d4-4f5f-a44a-d7bfc635e363,5ed3a358-5e88-4768-a5eb-93d7fd38c06a,LEFT
b9b71796-492d-425d-b8ce-806f5ba6801c,b53eb970-14be-4e82-a44e-bfff030df807,LEFT
b53eb970-14be-4e82-a44e-bfff030df807,b9b71796-492d-425d-b8ce-806f5ba6801c,LEFT
2bec2b1b-ab6f-449b-a77d-df783d7c53f0,49ea4c22-3f9e-4e22-9de9-73830ee6e957,LEFT
49ea4c22-3f9e-4e22-9de9-73830ee6e957,2bec2b1b-ab6f-449b-a77d-df783d7c53f0,RIGHT
cdafd2a2-6bc9-4513-b8e1-91c6fe7668a8,9bada723-86b6-457e-8ee4-208c255487ad,LEFT
9bada723-86b6-457e-8ee4-208c255487ad,cdafd2a2-6bc9-4513-b8e1-91c6fe7668a8,RIGHT
510f05cf-f528-415e-ba4f-40aea8744e23,e14e97a8-717c-4095-a247-45120c96ac61,LEFT
e14e97a8-717c-4095-a247-45120c96ac61,510f05cf-f528-415e-ba4f-40aea8744e23,LEFT
787d2b97-3b44-4eb0-a7af-b3f96c7ba809,9b7c2941-a8d7-4c94-bec2-fb91459fc166,RIGHT
9b7c2941-a8d7-4c94-bec2-fb91459fc166,787d2b97-3b44-4eb0-a7af-b3f96c7ba809,LEFT
bf33f08c-dd9e-4027-888a-98fc9c557051,2fff4974-5de2-47f5-a872-4562cf7eebcf,RIGHT
2fff4974-5de2-47f5-a872-4562cf7eebcf,bf33f08c-dd9e-4027-888a-98fc9c557051,LEFT
80b881e0-db02-42e5-a5e7-302c913a9977,675f9fbc-a07d-4a09-9fdc-cde8dbc035a5,LEFT
675f9fbc-a07d-4a09-9fdc-cde8dbc035a5,80b881e0-db02-42e5-a5e7-302c913a9977,RIGHT
81257f24-b490-4461-8da5-f66b6d22a335,a12df39c-2c3d-4465-acb3-d16152d5de87,RIGHT
a12df39c-2c3d-4465-acb3-d16152d5de87,81257f24-b490-4461-8da5-f66b6d22a335,LEFT
335db346-683a-49d0-a02c-418eb73d4abe,25a5ee1a-dd9d-47d7-9b0c-c357c58db34b,RIGHT
25a5ee1a-dd9d-47d7-9b0c-c357c58db34b,335db346-683a-49d0-a02c-418eb73d4abe,RIGHT
3623e066-d722-4019-8081-36fb30b468ab,7071b22f-0fb4-4e21-97af-fd637aae0cbe,RIGHT
7071b22f-0fb4-4e21-97af-fd637aae0cbe,3623e066-d722-4019-8081-36fb30b468ab,RIGHT
3fc75494-d6a9-41b0-a951-13f7560c82f7,91a398a8-4b7b-42bf-b17d-e464027f8d39,RIGHT
91a398a8-4b7b-42bf-b17d-e464027f8d39,3fc75494-d6a9-41b0-a951-13f7560c82f7,LEFT
12f07783-9615-4a29-ba82-d5c09ff9ba30,9bf06035-674a-41f0-9402-048f8185ac02,LEFT
9bf06035-674a-41f0-9402-048f8185ac02,12f07783-9615-4a29-ba82-d5c09ff9ba30,RIGHT
13664b7e-56a0-45ce-8ad7-ecd133326caf,0a2457b8-fd0c-436f-8d5f-094a6b1d54cf,RIGHT
0a2457b8-fd0c-436f-8d5f-094a6b1d54cf,13664b7e-56a0-45ce-8ad7-ecd133326caf,RIGHT
79b7ee76-43cc-4d1d-aefb-376c4e205e4b,803f52e7-a419-4347-85fd-c67a7571b87a,LEFT
803f52e7-a419-4347-85fd-c67a7571b87a,79b7ee76-43cc-4d1d-aefb-376c4e205e4b,LEFT
dbe6fcfa-1fee-48ea-828f-9129466eabe5,e7a0bc4a-10a4-44b8-8f4d-779289ef9a2b,LEFT
e7a0bc4a-10a4-44b8-8f4d-779289ef9a2b,dbe6fcfa-1fee-48ea-828f-9129466eabe5,LEFT
8a729b1d-43a9-4917-8156-e74aa44634ad,da917483-4453-4ede-90b0-a23a091edf25,LEFT
da917483-4453-4ede-90b0-a23a091edf25,8a729b1d-43a9-4917-8156-e74aa44634ad,RIGHT
3b3c67ea-1771-4595-90cf-f933c5bb0121,702ecbb2-e0be-4c08-958e-68de5e5dccc5,RIGHT
702ecbb2-e0be-4c08-958e-68de5e5dccc5,3b3c67ea-1771-4595-90cf-f933c5bb0121,RIGHT
b1cbae2f-03eb-46f8-9851-73cd652d93ac,ce221835-3969-484c-aefb-e7b08d05227c,RIGHT
ce221835-3969-484c-aefb-e7b08d05227c,b1cbae2f-03eb-46f8-9851-73cd652d93ac,LEFT
b2852f31-634f-4faf-968b-c0d0667a2d10,ee4b525b-a751-4703-a68e-057701896f0f,RIGHT
ee4b525b-a751-4703-a68e-057701896f0f,b2852f31-634f-4faf-968b-c0d0667a2d10,LEFT
3ef9513d-1db8-473c-88af-d585bacb8759,7f63231d-68c2-49b9-8362-63a5487a3ec0,LEFT
7f63231d-68c2-49b9-8362-63a5487a3ec0,3ef9513d-1db8-473c-88af-d585bacb8759,LEFT
7447f4bc-5284-4c78-93c2-cbf21c21885b,678044e4-1610-48be-88f0-1b36436bbe23,RIGHT
678044e4-1610-48be-88f0-1b36436bbe23,7447f4bc-5284-4c78-93c2-cbf21c21885b,RIGHT
a302e467-4487-4794-a094-0bd67ed5ac32,cff44633-2532-498f-a934-a4637a8cb7b5,RIGHT
cff44633-2532-498f-a934-a4637a8cb7b5,a302e467-4487-4794-a094-0bd67ed5ac32,RIGHT
41e87653-5c5e-4e51-9d26-d6258be88fc9,13f7b4ac-6247-4df1-a457-d9765ef8581c,LEFT
13f7b4ac-6247-4df1-a457-d9765ef8581c,41e87653-5c5e-4e51-9d26-d6258be88fc9,LEFT
5fd655b6-42da-4f53-9982-c3270f045f29,afb62f6e-625c-447a-8499-1fb8abaf929d,LEFT
afb62f6e-625c-447a-8499-1fb8abaf929d,5fd655b6-42da-4f53-9982-c3270f045f29,RIGHT
d4deadde-32d7-44fc-9d8b-10b800a3c884,40d74b86-8b65-4b4c-a606-e6127b11598c,RIGHT
40d74b86-8b65-4b4c-a606-e6127b11598c,d4deadde-32d7-44fc-9d8b-10b800a3c884,LEFT
8a880b54-d14e-45c2-8c00-37d468e20764,36d7eae3-5fa5-405a-bfd7-0f97c65886f0,LEFT
36d7eae3-5fa5-405a-bfd7-0f97c65886f0,8a880b54-d14e-45c2-8c00-37d468e20764,RIGHT
efeba1ea-5885-4f35-a9fb-16588850fcaf,8a8bf9d8-2908-48e7-b40a-9fb538d06caa,RIGHT
8a8bf9d8-2908-48e7-b40a-9fb538d06caa,efeba1ea-5885-4f35-a9fb-16588850fcaf,LEFT
30845251-92ac-465d-9ea2-9838ccafae03,564babef-2dd9-4d27-862f-c9b14fa0ef98,LEFT
564babef-2dd9-4d27-862f-c9b14fa0ef98,30845251-92ac-465d-9ea2-9838ccafae03,LEFT
7dd1e75a-9a49-4c40-965a-78b1f8badc9f,39941168-59e8-43ef-8a41-5c18e9af1bf8,RIGHT
39941168-59e8-43ef-8a41-5c18e9af1bf8,7dd1e75a-9a49-4c40-965a-78b1f8badc9f,RIGHT
90008b95-74b2-4177-aa74-c05cc5e8f8dc,098aca0c-7423-4057-9d94-cab002dca75a,LEFT
098aca0c-7423-4057-9d94-cab002dca75a,90008b95-74b2-4177-aa74-c05cc5e8f8dc,LEFT
95c03693-44a6-49bf-a9af-cb05d57b76b8,6b4de24c-76ff-45dc-b3a0-a8df04734853,RIGHT
6b4de24c-76ff-45dc-b3a0-a8df04734853,95c03693-44a6-49bf-a9af-cb05d57b76b8,LEFT
c3e87bba-7628-4ec4-b599-59c46da36268,3ce8442a-b3bb-4bc4-a7ba-08f9673d8623,LEFT
3ce8442a-b3bb-4bc4-a7ba-08f9673d8623,c3e87bba-7628-4ec4-b599-59c46da36268,LEFT
89b9f9a9-62c0-4a50-b671-c7280a794008,98ed15ef-0fe4-4edc-b8a2-b6acddc65436,RIGHT
98ed15ef-0fe4-4edc-b8a2-b6acddc65436,89b9f9a9-62c0-4a50-b671-c7280a794008,LEFT
e0b18383-9d37-409a-b82d-f9aa2d11eacf,70116fe9-930b-418b-acc2-842fe320e665,LEFT
70116fe9-930b-418b-acc2-842fe320e665,e0b18383-9d37-409a-b82d-f9aa2d11eacf,RIGHT
a4a93e74-c69a-4165-9066-372de6fc54b9,6524e330-0ca7-4842-8892-1aa0e7488946,RIGHT
6524e330-0ca7-4842-8892-1aa0e7488946,a4a93e74-c69a-4165-9066-372de6fc54b9,LEFT
0348cae5-d19e-46f5-a188-474ca175bf8c,7a93c08c-48f9-4929-805e-99f7e1656926,LEFT
7a93c08c-48f9-4929-805e-99f7e1656926,0348cae5-d19e-46f5-a188-474ca175bf8c,RIGHT
5fdfd954-54ae-4ea7-b5a6-c380444695ac,ac1dbd58-f2e0-4b4c-8d97-0dc02ca2c950,RIGHT
ac1dbd58-f2e0-4b4c-8d97-0dc02ca2c950,5fdfd954-54ae-4ea7-b5a6-c380444695ac,RIGHT
1603a292-6081-4647-a061-fcfad3d48e90,e7360ce0-6c36-4a2c-ac6d-64ed63042335,RIGHT
e7360ce0-6c36-4a2c-ac6d-64ed63042335,1603a292-6081-4647-a061-fcfad3d48e90,RIGHT
9a23c8e9-71e1-4cbe-948d-7e52a78866ab,d8209660-b50b-425f-949d-83130c2482c4,RIGHT
d8209660-b50b-425f-949d-83130c2482c4,9a23c8e9-71e1-4cbe-948d-7e52a78866ab,LEFT
cfe1bf43-fa82-48ed-8915-566179cbfbaa,83c8c01a-abd3-46cd-b5ff-2579e98c0cf9,LEFT
83c8c01a-abd3-46cd-b5ff-2579e98c0cf9,cfe1bf43-fa82-48ed-8915-566179cbfbaa,RIGHT
062a6107-9ef0-41b2-8838-acc93db5ea70,aac17216-be79-4f6e-870e-9a0c46cbfe3b,RIGHT
aac17216-be79-4f6e-870e-9a0c46cbfe3b,062a6107-9ef0-41b2-8838-acc93db5ea70,RIGHT
5489e2ec-f44e-497c-8011-02bf6803aed3,cdf79eb9-4e2f-4c65-8ae1-47602f6e419e,LEFT
cdf79eb9-4e2f-4c65-8ae1-47602f6e419e,5489e2ec-f44e-497c-8011-02bf6803aed3,LEFT
9de703c0-ffa2-4e7e-be23-6046d17b734f,30e2dcf3-2838-4ab3-a6e5-a2dcb0362f85,LEFT
30e2dcf3-2838-4ab3-a6e5-a2dcb0362f85,9de703c0-ffa2-4e7e-be23-6046d17b734f,RIGHT
af92dadf-7c11-4189-b81a-512708182860,c408c5ec-9f74-4e54-9208-37c43f4af9d3,LEFT
c408c5ec-9f74-4e54-9208-37c43f4af9d3,af92dadf-7c11-4189-b81a-512708182860,RIGHT
3bbf6829-01a2-4bea-b92b-7f2f41c27c02,7ee474f7-2226-4b4b-8c2a-2754daff4e6f,LEFT
7ee474f7-2226-4b4b-8c2a-2754daff4e6f,3bbf6829-01a2-4bea-b92b-7f2f41c27c02,RIGHT
d229cde1-39d9-4437-8268-8c217f2cd34f,643424ed-9098-43f5-94c2-0484cd8c536a,LEFT
643424ed-9098-43f5-94c2-0484cd8c536a,d229cde1-39d9-4437-8268-8c217f2cd34f,LEFT
ce358c89-8f62-4984-9051-731e3b8a0ca8,29960745-74ca-41cf-922f-08f10528e858,LEFT
29960745-74ca-41cf-922f-08f10528e858,ce358c89-8f62-4984-9051-731e3b8a0ca8,LEFT
e6509acb-8668-447a-a8fa-dbc235e9a687,898a6fc0-3da3-4116-a8b0-468ed8244737,LEFT
898a6fc0-3da3-4116-a8b0-468ed8244737,e6509acb-8668-447a-a8fa-dbc235e9a687,RIGHT
a4a00db6-fd74-4ef0-93fb-e9e1a359ed72,08249229-3e5f-4ff4-a77d-c4eedb90d8b6,LEFT
08249229-3e5f-4ff4-a77d-c4eedb90d8b6,a4a00db6-fd74-4ef0-93fb-e9e1a359ed72,RIGHT
d3f416f3-eb16-4477-a14b-e42d8f84bc94,f723447b-8a8a-4977-8f55-4b56cc8ade56,RIGHT
f723447b-8a8a-4977-8f55-4b56cc8ade56,d3f416f3-eb16-4477-a14b-e42d8f84bc94,LEFT
d573b0a6-ebf7-48d1-a141-257221684e46,03293784-e34c-4ad5-8ebb-7d1a4c124c67,RIGHT
03293784-e34c-4ad5-8ebb-7d1a4c124c67,d573b0a6-ebf7-48d1-a141-257221684e46,LEFT
0c77fba8-1a8d-4567-9c21-0a8b1fc339bb,47ea71c0-9c32-4d0e-bee8-5cdd44904e90,RIGHT
47ea71c0-9c32-4d0e-bee8-5cdd44904e90,0c77fba8-1a8d-4567-9c21-0a8b1fc339bb,RIGHT
d0e6c1d1-3ba3-4ec1-8d15-893115ca103c,37d3192d-812c-4c55-8ba9-4c0d4ba569ce,LEFT
37d3192d-812c-4c55-8ba9-4c0d4ba569ce,d0e6c1d1-3ba3-4ec1-8d15-893115ca103c,RIGHT
7051a411-1458-4113-8739-94a2c11a2ff8,1392b85b-130d-4632-b600-3596a3ccc4bc,LEFT
1392b85b-130d-4632-b600-3596a3ccc4bc,7051a411-1458-4113-8739-94a2c11a2ff8,LEFT
3a39cd75-aeee-431d-b221-ed01e81ff950,bfb94520-41e3-410d-a33d-9f829b52b3bc,RIGHT
bfb94520-41e3-410d-a33d-9f829b52b3bc,3a39cd75-aeee-431d-b221-ed01e81ff950,RIGHT
2e25b5cd-eaa7-47d6-8418-4d55209aa7a0,27de36a8-d177-431b-8d48-2551402f70f7,LEFT
27de36a8-d177-431b-8d48-2551402f70f7,2e25b5cd-eaa7-47d6-8418-4d55209aa7a0,RIGHT
fecb705e-dbe2-44e8-93f8-a3e28660e2b4,efbc3050-dbdf-4bfa-bf22-69ee01464a3c,RIGHT
efbc3050-dbdf-4bfa-bf22-69ee01464a3c,fecb705e-dbe2-44e8-93f8-a3e28660e2b4,LEFT
980077aa-6f2e-4be4-b7cd-f689df25f1ac,fcc58dba-6405-4e89-b340-54dae437ad29,RIGHT
fcc58dba-6405-4e89-b340-54dae437ad29,980077aa-6f2e-4be4-b7cd-f689df25f1ac,RIGHT
cb93ce9b-0682-498b-824f-b0c10be95092,a32c0979-26bf-421b-9169-1e833aada205,LEFT
a32c0979-26bf-421b-9169-1e833aada205,cb93ce9b-0682-498b-824f-b0c10be95092,RIGHT
6bb7818d-9516-447d-a10b-73bca150ee80,a51510d2-dcd0-4207-9361-cff115711c76,LEFT
a51510d2-dcd0-4207-9361-cff115711c76,6bb7818d-9516-447d-a10b-73bca150ee80,LEFT
95dfcac5-9cbd-4b78-b001-c26bee805a7a,00c5aa16-3145-4829-bfc9-e4e59cbd171e,LEFT
00c5aa16-3145-4829-bfc9-e4e59cbd171e,95dfcac5-9cbd-4b78-b001-c26bee805a7a,LEFT
613dc69a-1e60-4ced-8d94-2b87987b53d4,a2dc6135-533c-4288-9e8b-b7bd5846ad09,RIGHT
a2dc6135-533c-4288-9e8b-b7bd5846ad09,613dc69a-1e60-4ced-8d94-2b87987b53d4,LEFT
08aa18bf-97bb-494f-a37d-994bb6aa79a6,de5033ed-59bd-4277-b5f2-34bbaa9d1d98,RIGHT
de5033ed-59bd-4277-b5f2-34bbaa9d1d98,08aa18bf-97bb-494f-a37d-994bb6aa79a6,RIGHT
c9358ba7-9d4a-4e28-ac6d-ce8245791761,0d678885-9afb-4b75-904f-d937340c526c,RIGHT
0d678885-9afb-4b75-904f-d937340c526c,c9358ba7-9d4a-4e28-ac6d-ce8245791761,RIGHT
85b7267a-37c8-4604-bf00-b905d0a7ec9c,802018f8-9318-4dbe-aeaf-63143bdeeef4,RIGHT
802018f8-9318-4dbe-aeaf-63143bdeeef4,85b7267a-37c8-4604-bf00-b905d0a7ec9c,RIGHT
7f7090d9-7d11-46bb-a35f-fc65212b1f09,7c8ab7e4-6b7d-4d15-8c35-1d51b4ba7c59,RIGHT
7c8ab7e4-6b7d-4d15-8c35-1d51b4ba7c59,7f7090d9-7d11-46bb-a35f-fc65212b1f09,RIGHT
4d99ac4c-5fd4-402c-805b-e39db15f1ba2,da45efab-a1c0-4c8d-b009-3d307a1ed1dd,RIGHT
da45efab-a1c0-4c8d-b009-3d307a1ed1dd,4d99ac4c-5fd4-402c-805b-e39db15f1ba2,LEFT
3c70c0c5-e8da-4093-9c94-251f629fdf0a,5640abcf-2806-4bea-b53a-85b904cca4c1,RIGHT
5640abcf-2806-4bea-b53a-85b904cca4c1,3c70c0c5-e8da-4093-9c94-251f629fdf0a,RIGHT
2fcc8560-de3e-4c73-b199-e14b95895eec,639a477f-dd88-40c7-9936-37b6284a7d5d,LEFT
639a477f-dd88-40c7-9936-37b6284a7d5d,2fcc8560-de3e-4c73-b199-e14b95895eec,LEFT
5b18cf0f-43a6-4b45-9026-45e61e88d2f1,a0c2aae5-3a3e-459e-a76a-63c937ab5a81,RIGHT
a0c2aae5-3a3e-459e-a76a-63c937ab5a81,5b18cf0f-43a6-4b45-9026-45e61e88d2f1,LEFT
49ef0240-f8d1-4eb9-9360-a87634ea01a6,2091f507-e3bc-47db-a1d9-e6746a815fa0,LEFT
2091f507-e3bc-47db-a1d9-e6746a815fa0,49ef0240-f8d1-4eb9-9360-a87634ea01a6,LEFT
d63e2869-561b-4a28-8118-f6452dce2b46,d7df9a95-7de4-4585-8692-ad7a96a91dfc,LEFT
d7df9a95-7de4-4585-8692-ad7a96a91dfc,d63e2869-561b-4a28-8118-f6452dce2b46,RIGHT
3a76c856-8804-4aa8-8774-b668d626a224,1d833f75-0fce-4c2d-a2c3-5fddc3dbb6a9,RIGHT
1d833f75-0fce-4c2d-a2c3-5fddc3dbb6a9,3a76c856-8804-4aa8-8774-b668d626a224,RIGHT
817a5d00-10f9-48ad-a27a-36088acdc87b,cb5c724c-06b7-4f59-949f-1db9840b9cde,RIGHT
cb5c724c-06b7-4f59-949f-1db9840b9cde,817a5d00-10f9-48ad-a27a-36088acdc87b,LEFT
1860d15a-802b-41b3-8dfa-5f8eea7f55cf,f7d09fa5-bc88-471e-8000-b271e68147e0,RIGHT
f7d09fa5-bc88-471e-8000-b271e68147e0,1860d15a-802b-41b3-8dfa-5f8eea7f55cf,RIGHT
2997bce9-663c-4c75-8620-a1c38437656c,53996b38-68ff-44ab-85d8-38c5b2789ca2,RIGHT
53996b38-68ff-44ab-85d8-38c5b2789ca2,2997bce9-663c-4c75-8620-a1c38437656c,LEFT
c4016b62-62df-4ffb-be33-baf4f3a46921,8f2ae7b8-3e6a-4dfe-9d2e-9f812f5f4ef7,RIGHT
8f2ae7b8-3e6a-4dfe-9d2e-9f812f5f4ef7,c4016b62-62df-4ffb-be33-baf4f3a46921,RIGHT
231017c8-9fbf-4e92-994b-c0d1a3d1069c,39931fe4-f5aa-4a96-92c7-5986f57d3f57,LEFT
39931fe4-f5aa-4a96-92c7-5986f57d3f57,231017c8-9fbf-4e92-994b-c0d1a3d1069c,LEFT
da2a11d0-6b3e-4a23-a9ad-91b491f6a398,86a8a80e-b586-4059-8048-a697a4600caf,RIGHT
86a8a80e-b586-4059-8048-a697a4600caf,da2a11d0-6b3e-4a23-a9ad-91b491f6a398,LEFT
fefebaef-4921-4c64-9846-25ee5b61dbb7,2f00ade7-cafd-4bf2-8f9c-0ae07322cc75,RIGHT
2f00ade7-cafd-4bf2-8f9c-0ae07322cc75,fefebaef-4921-4c64-9846-25ee5b61dbb7,LEFT
94d3b972-73b2-48c6-84bd-18e32f200b3a,454f51e5-3b7d-4c90-814f-743e6d70d5d8,LEFT
454f51e5-3b7d-4c90-814f-743e6d70d5d8,94d3b972-73b2-48c6-84bd-18e32f200b3a,LEFT
f7746076-2c8b-4d2e-ada8-fc79c0505306,b3d91549-0628-4156-8dcb-c8ca274e499f,LEFT
b3d91549-0628-4156-8dcb-c8ca274e499f,f7746076-2c8b-4d2e-ada8-fc79c0505306,LEFT
8d019df4-f790-460f-91fd-3169c79cf865,3416a384-4449-49ef-a9d5-96606bedf4c8,RIGHT
3416a384-4449-49ef-a9d5-96606bedf4c8,8d019df4-f790-460f-91fd-3169c79cf865,RIGHT
42d59466-9bef-4547-9fd0-5160871f0118,cf6bb1bb-ad74-4be4-8820-d91d21c9a533,RIGHT
cf6bb1bb-ad74-4be4-8820-d91d21c9a533,42d59466-9bef-4547-9fd0-5160871f0118,RIGHT
7b0842d9-8e78-4b60-8e77-205f858f385a,0a01cca4-698b-4fd6-b5e6-050dadf0293f,LEFT
0a01cca4-698b-4fd6-b5e6-050dadf0293f,7b0842d9-8e78-4b60-8e77-205f858f385a,RIGHT
0a4e39b6-599f-45fa-9f00-02dbd182596c,231017c8-9fbf-4e92-994b-c0d1a3d1069c,LEFT
231017c8-9fbf-4e92-994b-c0d1a3d1069c,0a4e39b6-599f-45fa-9f00-02dbd182596c,RIGHT
ee2e6d94-3faf-430f-9348-78bc1ecaa07b,2d4ddcaa-f9e0-412c-80af-3bc2a8a6356a,LEFT
2d4ddcaa-f9e0-412c-80af-3bc2a8a6356a,ee2e6d94-3faf-430f-9348-78bc1ecaa07b,LEFT
a9419ec3-1b75-490f-a15e-e9437eca4020,c79f236c-3314-4ceb-b7d7-c5a8dee416ac,LEFT
c79f236c-3314-4ceb-b7d7-c5a8dee416ac,a9419ec3-1b75-490f-a15e-e9437eca4020,LEFT
90dddf30-7f0c-4dd8-ad70-b14cc77de6ff,4b4ce129-90ae-4caf-a751-17180a023a44,RIGHT
4b4ce129-90ae-4caf-a751-17180a023a44,90dddf30-7f0c-4dd8-ad70-b14cc77de6ff,LEFT
de74ec76-dd14-47b3-9cd2-320915d326fc,93b4a5d6-cc88-49ed-a4d3-2b8a6ae9c17f,LEFT
93b4a5d6-cc88-49ed-a4d3-2b8a6ae9c17f,de74ec76-dd14-47b3-9cd2-320915d326fc,LEFT
d8280565-1047-4beb-9e23-e07fc92fafd5,0351f6a8-c10f-48db-9037-f909f88187aa,RIGHT
0351f6a8-c10f-48db-9037-f909f88187aa,d8280565-1047-4beb-9e23-e07fc92fafd5,RIGHT
66aae7a1-0439-41ff-95f1-d58b728921b0,bfad3f47-0cbb-47e6-9de5-01378ef3d384,LEFT
bfad3f47-0cbb-47e6-9de5-01378ef3d384,66aae7a1-0439-41ff-95f1-d58b728921b0,RIGHT
a0a357a0-9819-44d8-b9d4-3d090732dafb,891bcd88-9d9b-401d-a0cc-39a984d13b48,RIGHT
891bcd88-9d9b-401d-a0cc-39a984d13b48,a0a357a0-9819-44d8-b9d4-3d090732dafb,LEFT
ccd97559-f05f-4c4f-aa73-709d7b432d18,9e175d4d-0ff4-41e2-80ad-8d4ef199254f,RIGHT
9e175d4d-0ff4-41e2-80ad-8d4ef199254f,ccd97559-f05f-4c4f-aa73-709d7b432d18,LEFT
4f32ad19-ad90-4ff0-ae8a-f4ee2c2fd7b9,9f953176-4ba8-4702-9910-6fc3a4f917f2,RIGHT
9f953176-4ba8-4702-9910-6fc3a4f917f2,4f32ad19-ad90-4ff0-ae8a-f4ee2c2fd7b9,LEFT
cf5665be-66a6-4fc3-b86b-0105e1680625,381ad1a9-2210-4f84-972d-cd1a224c20af,RIGHT
381ad1a9-2210-4f84-972d-cd1a224c20af,cf5665be-66a6-4fc3-b86b-0105e1680625,LEFT
51d31935-5091-4209-aabd-06ee4f44e523,2bb2d03a-f2e5-4da5-92e9-09e42f64ac52,LEFT
2bb2d03a-f2e5-4da5-92e9-09e42f64ac52,51d31935-5091-4209-aabd-06ee4f44e523,RIGHT
862fd14d-3d18-4317-9b77-9ecc379d0a6e,73a507ba-7d3d-448b-bde6-1fb8018853f9,RIGHT
73a507ba-7d3d-448b-bde6-1fb8018853f9,862fd14d-3d18-4317-9b77-9ecc379d0a6e,LEFT
c83e0d14-8bb1-4941-8db6-cc11601843e0,e4a8f2f4-8413-4147-9cb3-07b189b597cd,RIGHT
e4a8f2f4-8413-4147-9cb3-07b189b597cd,c83e0d14-8bb1-4941-8db6-cc11601843e0,LEFT
